Time,strategy,avg_collateral
89.15,Aggressive,4.1849876758372515
89.15,Progressive,4.14997546613975
89.2,Balanced,4.312516154605136
89.2,Conservative,4.682859319536073
89.2,Aggressive,4.184599177362969
89.2,Progressive,4.149670146076187
89.2,Opportunistic,4.188882468356663
89.25,Conservative,4.682587758905813
89.25,Opportunistic,4.188622010661305
89.25,Progressive,4.149154336704217
89.25,Balanced,4.31212666484538
89.25,Aggressive,4.184261832767302
89.3,Balanced,4.311899728470513
89.3,Opportunistic,4.1882098863469714
89.3,Aggressive,4.183862116100521
89.3,Conservative,4.682479412078202
89.3,Progressive,4.148689052949561
89.35,Conservative,4.682254941300317
89.35,Balanced,4.311672964456658
89.35,Progressive,4.148143521420764
89.35,Aggressive,4.183566323801885
89.35,Opportunistic,4.1877522355646715
89.4,Balanced,4.31137297233266
89.4,Opportunistic,4.18726692132136
89.4,Progressive,4.14787464620928
89.4,Conservative,4.682010456453088
89.4,Aggressive,4.18311167989246
89.45,Aggressive,4.18287931345631
89.45,Opportunistic,4.186780201307888
89.45,Conservative,4.681684688633905
89.45,Balanced,4.311007294463503
89.45,Progressive,4.147416493026753
89.5,Aggressive,4.182465317475385
89.5,Opportunistic,4.186337766870023
89.5,Progressive,4.1468970145917385
89.5,Balanced,4.310378165673985
89.5,Conservative,4.681596979859214
89.55,Balanced,4.309990381822768
89.55,Opportunistic,4.185841791767607
89.55,Conservative,4.681373068329615
89.55,Aggressive,4.182048086817409
89.55,Progressive,4.146614849942212
89.6,Aggressive,4.181857724784249
89.6,Conservative,4.6812174448052755
89.6,Opportunistic,4.185516168837159
89.6,Balanced,4.309608379488225
89.6,Progressive,4.146148277142977
89.65,Balanced,4.309162910523543
89.65,Aggressive,4.181157161497072
89.65,Opportunistic,4.185127765577014
89.65,Conservative,4.680980960907544
89.65,Progressive,4.1457238031101245
89.7,Conservative,4.680873248642893
89.7,Balanced,4.308728551696324
89.7,Aggressive,4.180743631431163
89.7,Progressive,4.145316797906216
89.7,Opportunistic,4.184860264556338
89.75,Opportunistic,4.184502393144739
89.75,Conservative,4.680649794587248
89.75,Progressive,4.14494821051802
89.75,Balanced,4.308570683048575
89.75,Aggressive,4.1802322310229325
89.8,Aggressive,4.179872667768097
89.8,Opportunistic,4.184037998851298
89.8,Progressive,4.144377136951516
89.8,Balanced,4.308257334224681
89.8,Conservative,4.680398237956138
89.85,Progressive,4.144261173153377
89.85,Balanced,4.307931416884924
89.85,Conservative,4.680045354030111
89.85,Opportunistic,4.183588017326774
89.85,Aggressive,4.179737068676314
89.9,Opportunistic,4.183336239494918
89.9,Balanced,4.307568850182384
89.9,Conservative,4.679712301104809
89.9,Aggressive,4.179395147085794
89.9,Progressive,4.143577518730108
89.95,Conservative,4.679522586935283
89.95,Aggressive,4.17914343663493
89.95,Progressive,4.143292931027497
89.95,Balanced,4.30714898546965
89.95,Opportunistic,4.182761649214786
90.0,Progressive,4.142840551118001
90.0,Balanced,4.306367244117891
90.0,Conservative,4.67935973423071
90.0,Opportunistic,4.1823729073109375
90.0,Aggressive,4.17875598135505
90.05,Conservative,4.679135448947382
90.05,Balanced,4.306091092878123
90.05,Aggressive,4.178295888461651
90.05,Progressive,4.142065194697682
90.05,Opportunistic,4.182147372712782
90.1,Opportunistic,4.181784992839035
90.1,Progressive,4.141806851913666
90.1,Balanced,4.30581556019055
90.1,Aggressive,4.178098072908256
90.1,Conservative,4.679033593155774
90.15,Progressive,4.141235362498399
90.15,Opportunistic,4.181228698561906
90.15,Balanced,4.305559359957814
90.15,Conservative,4.67886376532081
90.15,Aggressive,4.1780519312377615
90.2,Aggressive,4.177783127326952
90.2,Progressive,4.140435777645386
90.2,Opportunistic,4.180771400904126
90.2,Conservative,4.678673963036458
90.2,Balanced,4.305365417512309
90.25,Progressive,4.140198447908176
90.25,Conservative,4.67851054895897
90.25,Aggressive,4.1777022611011665
90.25,Opportunistic,4.180365697797213
90.25,Balanced,4.30501420629437
90.3,Aggressive,4.177264046761974
90.3,Opportunistic,4.179889680437177
90.3,Balanced,4.3044715634568105
90.3,Progressive,4.139758098219165
90.3,Conservative,4.678259974240834
90.35,Conservative,4.678076776839863
90.35,Balanced,4.304475320079221
90.35,Progressive,4.13931971436813
90.35,Aggressive,4.17707819545319
90.35,Opportunistic,4.17942888372448
90.4,Progressive,4.13891056373953
90.4,Conservative,4.6777914316369404
90.4,Opportunistic,4.178998606307996
90.4,Balanced,4.3040233789863285
90.4,Aggressive,4.176630527023338
90.45,Opportunistic,4.178439393568619
90.45,Conservative,4.67766272351247
90.45,Balanced,4.3035389547320255
90.45,Progressive,4.13865731934138
90.45,Aggressive,4.176366879709793
90.5,Aggressive,4.176094340093037
90.5,Balanced,4.303206530758666
90.5,Conservative,4.67748646802176
90.5,Progressive,4.138430862998231
90.5,Opportunistic,4.177965385893002
90.55,Conservative,4.677302770735296
90.55,Progressive,4.137973351871006
90.55,Opportunistic,4.177467479453557
90.55,Aggressive,4.175765286266452
90.55,Balanced,4.302880141380412
90.6,Aggressive,4.1754022361064145
90.6,Balanced,4.302511802169745
90.6,Conservative,4.67719500542724
90.6,Progressive,4.1378537669142945
90.6,Opportunistic,4.177018019647378
90.65,Conservative,4.676970927469344
90.65,Aggressive,4.175232854719764
90.65,Opportunistic,4.17669976032102
90.65,Balanced,4.302178334636626
90.65,Progressive,4.13752656308367
90.7,Aggressive,4.174910498170359
90.7,Progressive,4.137029441279914
90.7,Balanced,4.301827293632143
90.7,Opportunistic,4.176305668405589
90.7,Conservative,4.6765566569688675
90.75,Progressive,4.136661924185251
90.75,Balanced,4.301539622011029
90.75,Conservative,4.676454698223165
90.75,Aggressive,4.174521313547744
90.75,Opportunistic,4.175734178347971
90.8,Balanced,4.301280630831887
90.8,Progressive,4.136239936647693
90.8,Opportunistic,4.175226014602567
90.8,Conservative,4.676223063077143
90.8,Aggressive,4.174440074032305
90.85,Conservative,4.67605987692124
90.85,Progressive,4.135846614314693
90.85,Opportunistic,4.174663159750659
90.85,Balanced,4.300978224442939
90.85,Aggressive,4.1741778160232625
90.9,Conservative,4.675896797151815
90.9,Progressive,4.13540801700905
90.9,Opportunistic,4.174289551511438
90.9,Balanced,4.300709658748117
90.9,Aggressive,4.1738133130109665
90.95,Progressive,4.135035951432787
90.95,Opportunistic,4.173844981169412
90.95,Aggressive,4.173398979798537
90.95,Balanced,4.300095661587086
90.95,Conservative,4.67574760380013
91.0,Conservative,4.675563886423018
91.0,Aggressive,4.173069262973193
91.0,Progressive,4.134642608697882
91.0,Opportunistic,4.173437077429395
91.0,Balanced,4.2996267096730465
91.05,Aggressive,4.17264733302074
91.05,Conservative,4.675338894020836
91.05,Progressive,4.134351888577727
91.05,Opportunistic,4.17293321931923
91.05,Balanced,4.299138911462908
91.1,Progressive,4.133945115475636
91.1,Conservative,4.675087738593219
91.1,Opportunistic,4.1726414428077145
91.1,Aggressive,4.172197242794514
91.1,Balanced,4.298684033802692
91.15,Aggressive,4.1719062505050015
91.15,Progressive,4.133671137830846
91.15,Conservative,4.674761494489948
91.15,Opportunistic,4.172344080764237
91.15,Balanced,4.2982817306472505
91.2,Aggressive,4.171488069503329
91.2,Opportunistic,4.17205027972678
91.2,Progressive,4.133208050142253
91.2,Balanced,4.297954597548291
91.2,Conservative,4.674673367427588
91.25,Progressive,4.133053695877963
91.25,Balanced,4.297677116104914
91.25,Aggressive,4.170891270402915
91.25,Opportunistic,4.171557211820907
91.25,Conservative,4.6744220891778525
91.3,Progressive,4.132517743575447
91.3,Aggressive,4.1706086181542155
91.3,Opportunistic,4.170963001418421
91.3,Balanced,4.297153866186375
91.3,Conservative,4.674130080518438
91.35,Opportunistic,4.1705514793912775
91.35,Aggressive,4.170313005205122
91.35,Progressive,4.132258496759023
91.35,Conservative,4.673919114066293
91.35,Balanced,4.296954156106763
91.4,Conservative,4.673789832399894
91.4,Aggressive,4.169694872555246
91.4,Balanced,4.296400142718811
91.4,Progressive,4.131832749384142
91.4,Opportunistic,4.17016628522396
91.45,Balanced,4.296025295846098
91.45,Aggressive,4.169505048530529
91.45,Progressive,4.131550386397902
91.45,Opportunistic,4.169935110349517
91.45,Conservative,4.673626667329634
91.5,Progressive,4.1311774226092846
91.5,Aggressive,4.1690730563977265
91.5,Conservative,4.67345617613908
91.5,Balanced,4.295331151543762
91.5,Opportunistic,4.16948166740407
91.55,Conservative,4.67321123308268
91.55,Progressive,4.13078521776029
91.55,Opportunistic,4.169085656474423
91.55,Balanced,4.295028753479474
91.55,Aggressive,4.168361356914611
91.6,Conservative,4.672959411592013
91.6,Progressive,4.13039360380622
91.6,Balanced,4.294670252292145
91.6,Aggressive,4.167914791349191
91.6,Opportunistic,4.168632657174355
91.65,Aggressive,4.167606962809138
91.65,Conservative,4.672633124306339
91.65,Opportunistic,4.168222994768027
91.65,Balanced,4.294279579937805
91.65,Progressive,4.129879208414754
91.7,Balanced,4.293948461769038
91.7,Conservative,4.6724292699841365
91.7,Opportunistic,4.167848915965176
91.7,Aggressive,4.167382847621554
91.7,Progressive,4.129634823682656
91.75,Opportunistic,4.167308633604935
91.75,Balanced,4.293648744191774
91.75,Conservative,4.672245572656744
91.75,Aggressive,4.167101791337397
91.75,Progressive,4.129220479838317
91.8,Progressive,4.128682855822295
91.8,Balanced,4.293349865504082
91.8,Opportunistic,4.16692100229836
91.8,Aggressive,4.166647926532309
91.8,Conservative,4.672123580041706
91.85,Balanced,4.29271577038834
91.85,Aggressive,4.166399827647506
91.85,Progressive,4.128346000255272
91.85,Opportunistic,4.166639919951992
91.85,Conservative,4.671654394001063
91.9,Aggressive,4.166079017357748
91.9,Progressive,4.1280188474289865
91.9,Opportunistic,4.166135868067356
91.9,Conservative,4.671464142343869
91.9,Balanced,4.292188273476371
91.95,Progressive,4.127695403042143
91.95,Opportunistic,4.165754925503705
91.95,Conservative,4.671314209837
91.95,Aggressive,4.165662068240956
91.95,Balanced,4.291967012912092
92.0,Progressive,4.127295793815071
92.0,Opportunistic,4.165270186066523
92.0,Conservative,4.671042145771575
92.0,Aggressive,4.165167324752158
92.0,Balanced,4.291754678127789
92.05,Conservative,4.6708996622867005
92.05,Progressive,4.126827421650388
92.05,Opportunistic,4.164913334392546
92.05,Aggressive,4.1648372438801875
92.05,Balanced,4.291248276730034
92.1,Balanced,4.290894030089492
92.1,Opportunistic,4.1644419583544385
92.1,Progressive,4.126405715623699
92.1,Conservative,4.670654823129686
92.1,Aggressive,4.164352749602561
92.15,Aggressive,4.164028625181455
92.15,Balanced,4.29069881562398
92.15,Conservative,4.670430496363378
92.15,Progressive,4.12582369038787
92.15,Opportunistic,4.164028727238309
92.2,Aggressive,4.163613322268798
92.2,Balanced,4.290261900246798
92.2,Opportunistic,4.163634477038833
92.2,Conservative,4.670307670320586
92.2,Progressive,4.1255816967857015
92.25,Opportunistic,4.1633264308461655
92.25,Conservative,4.6700016903914054
92.25,Progressive,4.125246096195802
92.25,Balanced,4.290028507432457
92.25,Aggressive,4.1628432016031915
92.3,Aggressive,4.162333678589433
92.3,Opportunistic,4.162919300709165
92.3,Conservative,4.66975069091918
92.3,Progressive,4.124750857217416
92.3,Balanced,4.289756521056084
92.35,Conservative,4.669464827260579
92.35,Progressive,4.12421579182373
92.35,Balanced,4.289414759073091
92.35,Aggressive,4.162061867461722
92.35,Opportunistic,4.162428909852233
92.4,Balanced,4.289102817974555
92.4,Progressive,4.123916475282032
92.4,Aggressive,4.161792550658412
92.4,Conservative,4.669213626147151
92.4,Opportunistic,4.161737231801879
92.45,Opportunistic,4.161346580425444
92.45,Conservative,4.6690780552715605
92.45,Progressive,4.12344448049201
92.45,Balanced,4.288658079302703
92.45,Aggressive,4.161479942250761
92.5,Aggressive,4.161294103882748
92.5,Balanced,4.288238288131851
92.5,Progressive,4.123107668669174
92.5,Opportunistic,4.160910256725212
92.5,Conservative,4.668825300478701
92.55,Opportunistic,4.160471989280897
92.55,Conservative,4.668702723742482
92.55,Balanced,4.2877659538851
92.55,Progressive,4.122576816766106
92.55,Aggressive,4.160910441269271
92.6,Aggressive,4.160681328353092
92.6,Balanced,4.287118387507894
92.6,Opportunistic,4.16017714923077
92.6,Conservative,4.668553396823187
92.6,Progressive,4.122259841790131
92.65,Opportunistic,4.159756356444446
92.65,Progressive,4.122024141311597
92.65,Balanced,4.286694350929974
92.65,Conservative,4.668329005951547
92.65,Aggressive,4.16035237380457
92.7,Progressive,4.121653294754809
92.7,Opportunistic,4.159458661718398
92.7,Balanced,4.286289761401827
92.7,Conservative,4.668002472153206
92.7,Aggressive,4.1598943928979555
92.75,Progressive,4.121166286929454
92.75,Balanced,4.286007600707229
92.75,Conservative,4.667716811873235
92.75,Opportunistic,4.159170943654898
92.75,Aggressive,4.159312857485251
92.8,Progressive,4.120940867222983
92.8,Conservative,4.667506889076126
92.8,Opportunistic,4.158804805610444
92.8,Balanced,4.28574554875185
92.8,Aggressive,4.159057998291647
92.85,Conservative,4.667330193013173
92.85,Balanced,4.285436377507516
92.85,Opportunistic,4.158426749057007
92.85,Aggressive,4.158841597838872
92.85,Progressive,4.12052275823969
92.9,Opportunistic,4.1580730984647145
92.9,Balanced,4.285074628430502
92.9,Conservative,4.667140092668249
92.9,Progressive,4.120149428683213
92.9,Aggressive,4.158387557607813
92.95,Progressive,4.119853752461583
92.95,Opportunistic,4.157691453394652
92.95,Balanced,4.284648186907187
92.95,Conservative,4.667031709945844
92.95,Aggressive,4.15812300158043
93.0,Conservative,4.6668888512270925
93.0,Opportunistic,4.157205077790428
93.0,Progressive,4.119540772907624
93.0,Aggressive,4.157623256856777
93.0,Balanced,4.284388031816136
93.05,Balanced,4.284058716945597
93.05,Opportunistic,4.156718088179365
93.05,Aggressive,4.157077230935858
93.05,Conservative,4.666684887920779
93.05,Progressive,4.119319950896109
93.1,Conservative,4.666562332073907
93.1,Opportunistic,4.156243196641711
93.1,Aggressive,4.1568494347876355
93.1,Balanced,4.283583408500194
93.1,Progressive,4.119001910459741
93.15,Progressive,4.118491784370497
93.15,Balanced,4.283284177318526
93.15,Opportunistic,4.155851674449057
93.15,Aggressive,4.1565200436541225
93.15,Conservative,4.666399188786186
93.2,Balanced,4.282758595063311
93.2,Opportunistic,4.155319642843018
93.2,Progressive,4.1180444569271275
93.2,Aggressive,4.156345938517885
93.2,Conservative,4.666195976680402
93.25,Progressive,4.117724509627258
93.25,Opportunistic,4.155059175388912
93.25,Balanced,4.282257887032139
93.25,Aggressive,4.156086059343545
93.25,Conservative,4.665924204889587
93.3,Conservative,4.665692603003359
93.3,Aggressive,4.155689041976725
93.3,Progressive,4.1173327413423175
93.3,Opportunistic,4.154769985785548
93.3,Balanced,4.281773997837243
93.35,Conservative,4.665468108827512
93.35,Progressive,4.11709063458454
93.35,Opportunistic,4.154284573785457
93.35,Aggressive,4.155274309180486
93.35,Balanced,4.281379279277534
93.4,Conservative,4.665202780499015
93.4,Balanced,4.281180371409209
93.4,Progressive,4.116681151145846
93.4,Aggressive,4.154979037547305
93.4,Opportunistic,4.15399531145258
93.45,Aggressive,4.154600990757657
93.45,Balanced,4.280803702512384
93.45,Conservative,4.665012081230345
93.45,Opportunistic,4.153677533847626
93.45,Progressive,4.116496467114595
93.5,Opportunistic,4.15331632301609
93.5,Balanced,4.280544576650856
93.5,Aggressive,4.154268813715232
93.5,Progressive,4.116210760685606
93.5,Conservative,4.6647671166855265
93.55,Aggressive,4.1540446855106525
93.55,Conservative,4.664583294907714
93.55,Progressive,4.115906565329684
93.55,Opportunistic,4.152963385044188
93.55,Balanced,4.280126033848427
93.6,Opportunistic,4.152680658489548
93.6,Balanced,4.279674604683984
93.6,Conservative,4.664297388289865
93.6,Aggressive,4.153750231237302
93.6,Progressive,4.115517988314345
93.65,Conservative,4.664114001993736
93.65,Aggressive,4.153211495770675
93.65,Opportunistic,4.1520841695810695
93.65,Balanced,4.279134914477146
93.65,Progressive,4.115031733192859
93.7,Opportunistic,4.151644296863388
93.7,Progressive,4.114719871752946
93.7,Balanced,4.2786580994346375
93.7,Aggressive,4.1528774963168145
93.7,Conservative,4.663841172563103
93.75,Opportunistic,4.151229965483419
93.75,Conservative,4.66365751823664
93.75,Aggressive,4.152295289419234
93.75,Progressive,4.114429452970359
93.75,Balanced,4.278183437143621
93.8,Opportunistic,4.1508701820444935
93.8,Conservative,4.663391728181468
93.8,Aggressive,4.151619808623173
93.8,Balanced,4.278013055813737
93.8,Progressive,4.113922146517072
93.85,Aggressive,4.151210564505305
93.85,Balanced,4.277689040690217
93.85,Progressive,4.113715997713084
93.85,Opportunistic,4.150494888958094
93.85,Conservative,4.66324843053452
93.9,Aggressive,4.1509133765277735
93.9,Progressive,4.113204163705833
93.9,Opportunistic,4.150265579984056
93.9,Balanced,4.277326482573801
93.9,Conservative,4.663085496395674
93.95,Balanced,4.276875532331847
93.95,Aggressive,4.150756135668797
93.95,Conservative,4.662922228543807
93.95,Progressive,4.11288591527119
93.95,Opportunistic,4.149764655296749
94.0,Opportunistic,4.149355287131203
94.0,Aggressive,4.150438792787508
94.0,Progressive,4.11263808222303
94.0,Balanced,4.276357125135329
